timestamp,gear_state,gear_cmd
1479424273070461575,4,0
1479424273120539407,4,0
1479424273170624957,4,0
1479424273220741912,4,0
1479424273270789654,4,0
1479424273320895427,4,0
1479424273370988552,4,0
1479424273421062487,4,0
1479424273471116454,4,0
1479424273521242649,4,0
1479424273571333617,4,0
1479424273621376691,4,0
1479424273671474262,4,0
1479424273721624809,4,0
1479424273771652669,4,0
1479424273821748339,4,0
1479424273871786120,4,0
1479424273921876374,4,0
1479424273971973818,4,0
1479424274022067689,4,0
1479424274072158646,4,0
1479424274122243654,4,0
1479424274172326649,4,0
1479424274222398876,4,0
1479424274272478798,4,0
1479424274322631093,4,0
1479424274372655438,4,0
1479424274422748085,4,0
1479424274472844111,4,0
1479424274522892204,4,0
1479424274573020823,4,0
1479424274623081725,4,0
1479424274673149920,4,0
1479424274723241545,4,0
1479424274773349463,4,0
1479424274823417922,4,0
1479424274873533521,4,0
1479424274923622488,4,0
1479424274974004908,4,0
1479424275023755815,4,0
1479424275073960527,4,0
1479424275123917069,4,0
1479424275173992301,4,0
1479424275224259567,4,0
1479424275274203067,4,0
1479424275324289470,4,0
1479424275374346620,4,0
1479424275424421383,4,0
1479424275474522069,4,0
1479424275524635750,4,0
1479424275574695018,4,0
1479424275625022487,4,0
1479424275674881639,4,0
1479424275725068724,4,0
1479424275775067509,4,0
1479424275825123755,4,0
1479424275875206597,4,0
1479424275925292996,4,0
1479424275975379128,4,0
1479424276025443863,4,0
1479424276075534774,4,0
1479424276125775115,4,0
1479424276175711033,4,0
1479424276225766654,4,0
1479424276275875375,4,0
1479424276325966553,4,0
1479424276376044276,4,0
1479424276426108272,4,0
1479424276476183322,4,0
1479424276526261019,4,0
1479424276576368027,4,0
1479424276626446030,4,0
1479424276676537796,4,0
1479424276726639345,4,0
1479424276776698278,4,0
1479424276826791005,4,0
1479424276876879023,4,0
1479424276926992950,4,0
1479424276977039240,4,0
1479424277027145079,4,0
1479424277077238450,4,0
1479424277127304821,4,0
1479424277177386216,4,0
1479424277227617336,4,0
1479424277277535196,4,0
1479424277327661047,4,0
1479424277377738428,4,0
1479424277427826768,4,0
1479424277477870500,4,0
1479424277527964548,4,0
1479424277578060251,4,0
1479424277628138634,4,0
1479424277678215549,4,0
1479424277728286075,4,0
1479424277778396140,4,0
1479424277828467392,4,0
1479424277878621367,4,0
1479424277928655284,4,0
1479424277978736121,4,0
1479424278028845230,4,0
1479424278078920839,4,0
1479424278128992968,4,0
1479424278179081035,4,0
1479424278229145076,4,0
1479424278279236247,4,0
1479424278329327722,4,0
1479424278379388046,4,0
1479424278429486354,4,0
1479424278479620990,4,0
1479424278529660976,4,0
1479424278579744589,4,0
1479424278629830285,4,0
1479424278679912301,4,0
1479424278730021303,4,0
1479424278780099629,4,0
1479424278830157136,4,0
1479424278880236146,4,0
1479424278930363382,4,0
1479424278980440789,4,0
1479424279030754202,4,0
1479424279080623201,4,0
1479424279130661524,4,0
1479424279180743538,4,0
1479424279230827456,4,0
1479424279280932614,4,0
1479424279331056434,4,0
1479424279381089901,4,0
1479424279431159904,4,0
1479424279481285394,4,0
1479424279531377626,4,0
1479424279581434082,4,0
1479424279631540027,4,0
1479424279681634291,4,0
1479424279731717677,4,0
1479424279781797713,4,0
1479424279831879119,4,0
1479424279881968284,4,0
1479424279932042548,4,0
1479424279982140807,4,0
1479424280032215191,4,0
1479424280082280968,4,0
1479424280132373194,4,0
1479424280182474419,4,0
1479424280232617966,4,0
1479424280282637455,4,0
1479424280332738945,4,0
1479424280382785381,4,0
1479424280432872834,4,0
1479424280482974207,4,0
1479424280533058482,4,0
1479424280583146153,4,0
1479424280633241742,4,0
1479424280683279257,4,0
1479424280733395577,4,0
1479424280783468660,4,0
1479424280833626095,4,0
1479424280883647683,4,0
1479424280933863133,4,0
1479424280983831337,4,0
1479424281033895534,4,0
1479424281083970039,4,0
1479424281134061924,4,0
1479424281184164622,4,0
1479424281234223555,4,0
1479424281284306888,4,0
1479424281334409991,4,0
1479424281384964806,4,0
1479424281434737943,4,0
1479424281484664929,4,0
1479424281534750564,4,0
1479424281584838579,4,0
1479424281634922587,4,0
1479424281685011505,4,0
1479424281735067752,4,0
1479424281785362993,4,0
1479424281835231883,4,0
1479424281885330553,4,0
1479424281935411130,4,0
1479424281985516073,4,0
1479424282035618807,4,0
1479424282085649080,4,0
1479424282135746634,4,0
1479424282186280782,4,0
1479424282235927426,4,0
1479424282285988466,4,0
1479424282336122553,4,0
1479424282386181355,4,0
1479424282436274318,4,0
1479424282486355842,4,0
1479424282536427457,4,0
1479424282586736711,4,0
1479424282636637784,4,0
1479424282686719935,4,0
1479424282736742219,4,0
1479424282786868283,4,0
1479424282836928101,4,0
1479424282887282072,4,0
1479424282937117788,4,0
1479424282987212041,4,0
1479424283037259448,4,0
1479424283087356699,4,0
1479424283137469301,4,0
1479424283187529716,4,0
1479424283237624906,4,0
1479424283287717294,4,0
1479424283337789801,4,0
1479424283387871517,4,0
1479424283437934953,4,0
1479424283488030156,4,0
1479424283538105140,4,0
1479424283588195735,4,0
1479424283638269390,4,0
1479424283688358865,4,0
1479424283738461376,4,0
1479424283788614750,4,0
1479424283838617244,4,0
1479424283888780801,4,0
1479424283938783276,4,0
1479424283988885774,4,0
1479424284038961587,4,0
1479424284089072767,4,0
1479424284139118527,4,0
1479424284189210044,4,0
1479424284239284502,4,0
1479424284289371872,4,0
1479424284339485249,4,0
1479424284389537764,4,0
1479424284439642587,4,0
1479424284489739306,4,0
1479424284539820883,4,0
1479424284589882350,4,0
1479424284639962735,4,0
1479424284690059023,4,0
1479424284740114412,4,0
1479424284790259768,4,0
1479424284840301573,4,0
1479424284890406868,4,0
1479424284940486263,4,0
1479424284990615438,4,0
1479424285040678655,4,0
1479424285090738993,4,0
1479424285140836936,4,0
1479424285190891799,4,0
1479424285240994201,4,0
1479424285291298785,4,0
1479424285341183339,4,0
1479424285391338244,4,0
1479424285441433171,4,0
1479424285491469106,4,0
1479424285541695013,4,0
1479424285591683332,4,0
1479424285641657854,4,0
1479424285691760050,4,0
1479424285741817566,4,0
1479424285792032473,4,0
1479424285842109603,4,0
1479424285892197875,4,0
1479424285942286684,4,0
1479424285992270842,4,0
1479424286042323819,4,0
1479424286092418748,4,0
1479424286142509771,4,0
1479424286192616818,4,0
1479424286242705598,4,0
1479424286292779360,4,0
1479424286342838359,4,0
1479424286392931461,4,0
1479424286443054524,4,0
1479424286493115482,4,0
1479424286543190436,4,0
1479424286596921033,4,0
1479424286643388214,4,0
1479424286693432387,4,0
1479424286743529528,4,0
1479424286793633061,4,0
1479424286843731746,4,0
1479424286893937941,4,0
1479424286943877155,4,0
1479424286993979925,4,0
1479424287044033663,4,0
1479424287094109308,4,0
1479424287144438719,4,0
1479424287194261749,4,0
1479424287244454414,4,0
1479424287294459234,4,0
1479424287344617608,4,0
1479424287394629907,4,0
1479424287444692859,4,0
1479424287494789502,4,0
1479424287544882641,4,0
1479424287594981023,4,0
1479424287645052056,4,0
1479424287695133374,4,0
1479424287745208538,4,0
1479424287795281547,4,0
1479424287845407634,4,0
1479424287895462736,4,0
1479424287945532005,4,0
1479424287995643066,4,0
1479424288045702412,4,0
1479424288095803572,4,0
1479424288146098222,4,0
1479424288195964526,4,0
1479424288246093902,4,0
1479424288296425517,4,0
1479424288346259669,4,0
1479424288397237267,4,0
1479424288446626848,4,0
1479424288496495967,4,0
1479424288546617098,4,0
1479424288596654717,4,0
1479424288646877228,4,0
1479424288696825047,4,0
1479424288746930140,4,0
1479424288797010811,4,0
1479424288847163586,4,0
1479424288897142207,4,0
1479424288947256036,4,0
1479424288997322636,4,0
1479424289047415815,4,0
1479424289097628740,4,0
1479424289147629038,4,0
1479424289197652824,4,0
1479424289247741689,4,0
1479424289297834539,4,0
1479424289347913948,4,0
1479424289398016896,4,0
1479424289448122901,4,0
1479424289498197593,4,0
1479424289548274494,4,0
1479424289598333869,4,0
1479424289648458030,4,0
1479424289698535337,4,0
1479424289748615236,4,0
1479424289798724828,4,0
1479424289848778818,4,0
1479424289898871109,4,0
1479424289948963802,4,0
1479424289999007576,4,0
1479424290049133409,4,0
1479424290099185192,4,0
1479424290149279406,4,0
1479424290199365848,4,0
1479424290249427877,4,0
1479424290299616594,4,0
1479424290349616739,4,0
1479424290399700432,4,0
1479424290449784047,4,0
1479424290499864733,4,0
1479424290549948154,4,0
1479424290600037808,4,0
1479424290650275772,4,0
1479424290700195810,4,0
1479424290750277425,4,0
1479424290800366059,4,0
1479424290850459242,4,0
1479424290900654696,4,0
1479424290950651971,4,0
1479424291000704545,4,0
1479424291050781817,4,0
1479424291100862171,4,0
1479424291150960773,4,0
1479424291201060192,4,0
1479424291251159177,4,0
1479424291301211016,4,0
1479424291351321157,4,0
1479424291401407012,4,0
1479424291451490169,4,0
1479424291501651389,4,0
1479424291551642476,4,0
1479424291601710316,4,0
1479424291651832448,4,0
1479424291701872150,4,0
1479424291751998406,4,0
1479424291802141996,4,0
1479424291852204333,4,0
1479424291902235678,4,0
1479424291952325863,4,0
1479424292002411640,4,0
1479424292052510890,4,0
1479424292102652578,4,0
1479424292152660799,4,0
1479424292202746962,4,0
1479424292252821680,4,0
1479424292302887279,4,0
1479424292353016124,4,0
1479424292403054036,4,0
1479424292453140762,4,0
1479424292503231383,4,0
1479424292553320791,4,0
1479424292603525024,4,0
1479424292653495315,4,0
1479424292703616524,4,0
1479424292753677907,4,0
1479424292803748857,4,0
1479424292854051041,4,0
1479424292903920006,4,0
1479424292954058522,4,0
1479424293004092576,4,0
1479424293054207258,4,0
1479424293104261587,4,0
1479424293154335891,4,0
1479424293204614110,4,0
1479424293254515123,4,0
1479424293304621404,4,0
1479424293354694847,4,0
1479424293404781180,4,0
1479424293454863621,4,0
1479424293504959767,4,0
1479424293555050507,4,0
1479424293605308175,4,0
1479424293655211345,4,0
1479424293705283205,4,0
1479424293755514297,4,0
1479424293805457615,4,0
1479424293855535018,4,0
1479424293905609918,4,0
1479424293955702288,4,0
1479424294005775016,4,0
1479424294055871308,4,0
1479424294106188585,4,0
1479424294156265179,4,0
1479424294206153973,4,0
1479424294256246882,4,0
1479424294306308712,4,0
1479424294356409349,4,0
1479424294406447893,4,0
1479424294456631210,4,0
1479424294506621180,4,0
1479424294556793012,4,0
1479424294606781017,4,0
1479424294656870496,4,0
1479424294706971349,4,0
1479424294757069710,4,0
1479424294807109284,4,0
1479424294857236582,4,0
1479424294907384538,4,0
1479424294957388214,4,0
1479424295007472905,4,0
1479424295057647968,4,0
1479424295107639424,4,0
1479424295157739576,4,0
1479424295207821302,4,0
1479424295257906238,4,0
1479424295308126174,4,0
1479424295358049563,4,0
1479424295408144371,4,0
1479424295458222898,4,0
1479424295508311061,4,0
1479424295558402452,4,0
1479424295608489415,4,0
1479424295658633420,4,0
1479424295708657054,4,0
1479424295758762917,4,0
1479424295808843148,4,0
1479424295858917406,4,0
1479424295909010729,4,0
1479424295959060194,4,0
1479424296009224997,4,0
1479424296059253128,4,0
1479424296109386190,4,0
1479424296159413167,4,0
1479424296209529818,4,0
1479424296259622571,4,0
1479424296309661418,4,0
1479424296359759831,4,0
1479424296409827296,4,0
1479424296459910108,4,0
1479424296509996408,4,0
1479424296560108180,4,0
1479424296610161705,4,0
1479424296660259538,4,0
1479424296710359586,4,0
1479424296760436215,4,0
1479424296810528371,4,0
1479424296860620836,4,0
1479424296910696240,4,0
1479424296960779724,4,0
1479424297010871129,4,0
1479424297060964306,4,0
1479424297111005769,4,0
1479424297161124185,4,0
1479424297211186964,4,0
1479424297261284928,4,0
1479424297311362559,4,0
1479424297361472339,4,0
1479424297411556392,4,0
1479424297461633554,4,0
1479424297511738362,4,0
1479424297561783766,4,0
1479424297611874623,4,0
1479424297661967350,4,0
1479424297712049923,4,0
1479424297762114556,4,0
1479424297812233846,4,0
1479424297862311958,4,0
1479424297912346917,4,0
1479424297962459141,4,0
1479424298012649987,4,0
1479424298062627513,4,0
1479424298112693129,4,0
1479424298162782391,4,0
1479424298212907154,4,0
1479424298262958283,4,0
1479424298313176975,4,0
1479424298363160615,4,0
1479424298413433164,4,0
1479424298463275911,4,0
1479424298513377095,4,0
1479424298563489997,4,0
1479424298613628353,4,0
1479424298663638403,4,0
1479424298713838570,4,0
1479424298763855986,4,0
1479424298814009287,4,0
1479424298863982889,4,0
1479424298914054650,4,0
1479424298964134558,4,0
1479424299014235236,4,0
1479424299064483750,4,0
1479424299114412763,4,0
1479424299164699348,4,0
1479424299214628941,4,0
1479424299264947011,4,0
1479424299314740244,4,0
1479424299364925374,4,0
1479424299414908842,4,0
1479424299465014330,4,0
1479424299515055815,4,0
1479424299565158264,4,0
1479424299615233109,4,0
1479424299665332898,4,0
1479424299715402609,4,0
1479424299765488592,4,0
1479424299815681949,4,0
1479424299865649238,4,0
1479424299915900196,4,0
1479424299965824900,4,0
1479424300015925367,4,0
1479424300066005646,4,0
1479424300116152330,4,0
1479424300166319255,4,0
1479424300216274174,4,0
1479424300266374650,4,0
1479424300316449332,4,0
1479424300366504824,4,0
1479424300416664737,4,0
1479424300466690252,4,0
1479424300516818321,4,0
1479424300567139514,4,0
1479424300616992734,4,0
1479424300667025359,4,0
1479424300717120125,4,0
1479424300767455266,4,0
1479424300817301650,4,0
1479424300867444077,4,0
1479424300917435012,4,0
1479424300967514158,4,0
1479424301017614531,4,0
1479424301067708004,4,0
1479424301117838179,4,0
1479424301167861932,4,0
1479424301217963090,4,0
1479424301268059595,4,0
1479424301318133716,4,0
1479424301368228764,4,0
1479424301418280339,4,0
1479424301468364219,4,0
1479424301518468096,4,0
1479424301568530195,4,0
1479424301618615113,4,0
1479424301668759238,4,0
1479424301718845551,4,0
1479424301768891420,4,0
1479424301818981246,4,0
1479424301869054231,4,0
1479424301919137660,4,0
1479424301969199176,4,0
1479424302019302053,4,0
1479424302069381475,4,0
1479424302119482605,4,0
1479424302169656850,4,0
1479424302219680732,4,0
1479424302269745452,4,0
1479424302319820723,4,0
1479424302369909510,4,0
1479424302419960141,4,0
1479424302470071796,4,0
1479424302520134059,4,0
1479424302570267022,4,0
1479424302620322800,4,0
1479424302670405838,4,0
1479424302720512594,4,0
1479424302770663786,4,0
1479424302820639865,4,0
1479424302870754538,4,0
1479424302920827294,4,0
1479424302970907821,4,0
1479424303021008361,4,0
1479424303071092857,4,0
1479424303121185265,4,0
1479424303171233125,4,0
1479424303221357390,4,0
1479424303271413453,4,0
1479424303321533969,4,0
1479424303371618931,4,0
1479424303421658284,4,0
1479424303471746836,4,0
1479424303521841464,4,0
1479424303571921688,4,0
1479424303622008677,4,0
1479424303672087671,4,0
1479424303722184046,4,0
1479424303772280384,4,0
1479424303822519236,4,0
1479424303872434920,4,0
1479424303922522364,4,0
1479424303972631578,4,0
1479424304022695381,4,0
1479424304072784893,4,0
1479424304122873737,4,0
1479424304172962771,4,0
1479424304223048119,4,0
1479424304273094951,4,0
1479424304323188212,4,0
1479424304373261636,4,0
1479424304423348782,4,0
1479424304473462760,4,0
1479424304523631235,4,0
1479424304573615253,4,0
1479424304623701515,4,0
1479424304673770294,4,0
1479424304723889489,4,0
1479424304773958069,4,0
1479424304824323869,4,0
1479424304874242658,4,0
1479424304924232697,4,0
1479424304974274823,4,0
1479424305024614942,4,0
1479424305074485351,4,0
1479424305124825558,4,0
1479424305174684737,4,0
1479424305224966845,4,0
1479424305274961064,4,0
1479424305325277455,4,0
1479424305374985370,4,0
1479424305425049299,4,0
1479424305475146634,4,0
1479424305525233655,4,0
1479424305575301346,4,0
1479424305625381524,4,0
1479424305675458977,4,0
1479424305725611051,4,0
1479424305775825998,4,0
1479424305825743778,4,0
1479424305875821153,4,0
1479424305925911869,4,0
1479424305976105433,4,0
1479424306026087179,4,0
1479424306076157279,4,0
1479424306126263906,4,0
1479424306176301655,4,0
1479424306226627755,4,0
1479424306276504437,4,0
1479424306326630093,4,0
1479424306376657702,4,0
1479424306426735293,4,0
1479424306476819588,4,0
1479424306526915226,4,0
1479424306577008250,4,0
1479424306627108603,4,0
1479424306677152295,4,0
1479424306727240848,4,0
1479424306777345330,4,0
1479424306827411340,4,0
1479424306877488666,4,0
1479424306927629072,4,0
1479424306977657688,4,0
1479424307027778807,4,0
1479424307077845843,4,0
1479424307127916095,4,0
1479424307178026872,4,0
1479424307228093942,4,0
1479424307278167725,4,0
1479424307328238882,4,0
1479424307378363627,4,0
1479424307428437283,4,0
1479424307478506590,4,0
1479424307528614049,4,0
1479424307578702033,4,0
1479424307628781512,4,0
1479424307678860098,4,0
1479424307728979348,4,0
1479424307779027625,4,0
1479424307829094734,4,0
1479424307879184500,4,0
1479424307929277638,4,0
1479424307979358862,4,0
1479424308029454865,4,0
1479424308079618265,4,0
1479424308129620439,4,0
1479424308179720418,4,0
1479424308229783491,4,0
1479424308279883813,4,0
1479424308329960575,4,0
1479424308380054416,4,0
1479424308430119938,4,0
1479424308480232170,4,0
1479424308530288097,4,0
1479424308580390527,4,0
1479424308630461446,4,0
1479424308680529705,4,0
1479424308730650197,4,0
1479424308780740684,4,0
1479424308830789742,4,0
1479424308880865158,4,0
1479424308930960522,4,0
1479424308981054639,4,0
1479424309031142181,4,0
1479424309081232015,4,0
1479424309131318900,4,0
1479424309181367985,4,0
1479424309231501197,4,0
1479424309281617416,4,0
1479424309331655332,4,0
1479424309381741175,4,0
1479424309431839530,4,0
1479424309481921236,4,0
1479424309531992987,4,0
1479424309582050170,4,0
1479424309632153641,4,0
1479424309682233180,4,0
1479424309732334129,4,0
1479424309782407369,4,0
1479424309832473856,4,0
1479424309882613060,4,0
1479424309932656092,4,0
1479424309982732035,4,0
1479424310032819366,4,0
1479424310082915336,4,0
1479424310133004360,4,0
1479424310183074286,4,0
1479424310233161214,4,0
1479424310283232383,4,0
1479424310333320216,4,0
1479424310383424268,4,0
1479424310433508716,4,0
1479424310483684535,4,0
1479424310533648812,4,0
1479424310583737405,4,0
1479424310633835437,4,0
1479424310683946051,4,0
1479424310734036477,4,0
1479424310784090035,4,0
1479424310834370056,4,0
1479424310884277587,4,0
1479424310934357519,4,0
1479424310984426918,4,0
1479424311034519570,4,0
1479424311084848688,4,0
1479424311134694903,4,0
1479424311184841016,4,0
1479424311234868619,4,0
1479424311284966199,4,0
1479424311335027659,4,0
1479424311385123785,4,0
1479424311435183749,4,0
1479424311485284195,4,0
1479424311535361683,4,0
1479424311585459452,4,0
1479424311635506485,4,0
1479424311685626664,4,0
1479424311735699667,4,0
1479424311785785997,4,0
1479424311835877186,4,0
1479424311885943998,4,0
1479424311936047960,4,0
1479424311986111079,4,0
1479424312036193423,4,0
1479424312086282071,4,0
1479424312136385831,4,0
1479424312186468862,4,0
1479424312236613610,4,0
1479424312286671575,4,0
1479424312336731957,4,0
1479424312386924848,4,0
1479424312436867940,4,0
1479424312486965616,4,0
1479424312537049970,4,0
1479424312587152722,4,0
1479424312637290946,4,0
1479424312687320944,4,0
1479424312737410425,4,0
1479424312787469397,4,0
1479424312837615089,4,0
1479424312887640940,4,0
1479424312937755760,4,0
1479424312987920855,4,0
1479424313037878255,4,0
1479424313088181058,4,0
1479424313138213714,4,0
1479424313188138670,4,0
1479424313238383038,4,0
1479424313288464706,4,0
1479424313338629071,4,0
1479424313388518498,4,0
1479424313438648823,4,0
1479424313488689556,4,0
1479424313538877499,4,0
1479424313588986186,4,0
1479424313638906697,4,0
1479424313689034629,4,0
1479424313739088570,4,0
1479424313789176408,4,0
1479424313839236383,4,0
1479424313889336114,4,0
1479424313939403529,4,0
1479424313989494575,4,0
1479424314039619756,4,0
1479424314089652969,4,0
1479424314139781878,4,0
1479424314189820263,4,0
1479424314239904872,4,0
1479424314290006639,4,0
1479424314340625556,4,0
1479424314390188420,4,0
1479424314440253605,4,0
1479424314490348703,4,0
1479424314540461558,4,0
1479424314590529132,4,0
1479424314640620030,4,0
1479424314690685027,4,0
1479424314740784169,4,0
1479424314790885247,4,0
1479424314840949059,4,0
1479424314891030411,4,0
1479424314941089643,4,0
1479424314991200701,4,0
1479424315041293518,4,0
1479424315091361578,4,0
1479424315141438972,4,0
1479424315191632906,4,0
1479424315241632546,4,0
1479424315291702356,4,0
1479424315341782683,4,0
1479424315391878081,4,0
1479424315441947128,4,0
1479424315492034433,4,0
1479424315542129515,4,0
1479424315592213652,4,0
1479424315642313275,4,0
1479424315692364709,4,0
1479424315742474228,4,0
1479424315792633887,4,0
1479424315842643041,4,0
1479424315892735978,4,0
1479424315943219442,4,0
1479424315992907271,4,0
1479424316042985659,4,0
1479424316094675253,4,0
1479424316143158741,4,0
1479424316193263710,4,0
1479424316243305216,4,0
1479424316293412433,4,0
1479424316343475673,4,0
1479424316393630430,4,0
1479424316443652097,4,0
1479424316493741038,4,0
1479424316543821509,4,0
1479424316593913448,4,0
1479424316643988751,4,0
1479424316694088306,4,0
1479424316744164289,4,0
1479424316794449592,4,0
1479424316844304676,4,0
1479424316894414671,4,0
1479424316944718427,4,0
1479424316994626678,4,0
1479424317044971339,4,0
1479424317094780891,4,0
1479424317145091420,4,0
1479424317194913983,4,0
1479424317245379583,4,0
1479424317295106938,4,0
1479424317345366929,4,0
1479424317395392094,4,0
1479424317445610708,4,0
1479424317495422908,4,0
1479424317545984471,4,0
1479424317595613368,4,0
1479424317645871920,4,0
1479424317695782510,4,0
1479424317746048184,4,0
1479424317795916283,4,0
1479424317846188485,4,0
1479424317896126043,4,0
1479424317946385083,4,0
1479424317996279231,4,0
1479424318046624471,4,0
1479424318096452564,4,0
1479424318146696353,4,0
1479424318196610932,4,0
1479424318247000379,4,0
1479424318296782000,4,0
1479424318347006324,4,0
1479424318396960214,4,0
1479424318447150839,4,0
1479424318497118978,4,0
1479424318547329376,4,0
1479424318597305895,4,0
1479424318647484629,4,0
1479424318697664552,4,0
1479424318747653629,4,0
1479424318797644811,4,0
1479424318847829613,4,0
1479424318897801716,4,0
1479424318947932647,4,0
1479424318998097586,4,0
1479424319048140068,4,0
1479424319098151472,4,0
1479424319148280929,4,0
1479424319198277694,4,0
1479424319248423486,4,0
1479424319298482628,4,0
1479424319348631387,4,0
1479424319398660425,4,0
1479424319448746767,4,0
1479424319498789397,4,0
1479424319548960704,4,0
1479424319598962228,4,0
1479424319649103857,4,0
1479424319699140146,4,0
1479424319749417866,4,0
1479424319799303864,4,0
1479424319849494969,4,0
1479424319899472427,4,0
1479424319949611340,4,0
1479424319999652656,4,0
1479424320049756108,4,0
1479424320099837531,4,0
1479424320149908502,4,0
1479424320200019356,4,0
1479424320250121126,4,0
1479424320300147485,4,0
1479424320350255755,4,0
1479424320400392132,4,0
1479424320450398506,4,0
1479424320500504889,4,0
1479424320550614882,4,0
1479424320600651817,4,0
1479424320650734306,4,0
1479424320700820784,4,0
1479424320750902106,4,0
1479424320801003690,4,0
1479424320851061303,4,0
1479424320901188361,4,0
1479424320951290853,4,0
1479424321001377326,4,0
1479424321051468095,4,0
1479424321101566114,4,0
1479424321151612637,4,0
1479424321201718103,4,0
1479424321251742169,4,0
1479424321301856187,4,0
1479424321351937724,4,0
1479424321401995068,4,0
1479424321452088382,4,0
1479424321502444190,4,0
1479424321552295665,4,0
1479424321602407717,4,0
1479424321652428118,4,0
1479424321702507414,4,0
1479424321752653561,4,0
1479424321802703013,4,0
1479424321852782990,4,0
1479424321902863896,4,0
1479424321952950491,4,0
1479424322003027038,4,0
1479424322053112892,4,0
1479424322103187920,4,0
1479424322153280671,4,0
1479424322203370032,4,0
1479424322253450438,4,0
1479424322303616346,4,0
1479424322353620281,4,0
1479424322403735149,4,0
1479424322453782461,4,0
1479424322503865804,4,0
1479424322553967713,4,0
1479424322604059079,4,0
1479424322654163400,4,0
1479424322704230573,4,0
1479424322754523834,4,0
1479424322804362236,4,0
1479424322854613236,4,0
1479424322904609732,4,0
1479424322954631719,4,0
1479424323004710137,4,0
1479424323054797288,4,0
1479424323104913779,4,0
1479424323155187981,4,0
1479424323205220826,4,0
1479424323255179546,4,0
1479424323305271924,4,0
1479424323355320514,4,0
1479424323405383959,4,0
1479424323455516652,4,0
1479424323505662630,4,0
1479424323555671915,4,0
1479424323605730434,4,0
1479424323655843909,4,0
1479424323705942314,4,0
1479424323756152359,4,0
1479424323806067973,4,0
1479424323856175212,4,0
1479424323906228267,4,0
1479424323956306597,4,0
1479424324006578348,4,0
1479424324056523211,4,0
1479424324106644479,4,0
1479424324156881359,4,0
1479424324206728971,4,0
1479424324256834508,4,0
1479424324306928168,4,0
1479424324357012081,4,0
1479424324407112918,4,0
1479424324457174241,4,0
1479424324507399552,4,0
1479424324557336148,4,0
1479424324607401148,4,0
1479424324657503289,4,0
1479424324707614460,4,0
1479424324757686807,4,0
1479424324807777463,4,0
1479424324857834781,4,0
1479424324907973385,4,0
1479424324958031666,4,0
1479424325008103597,4,0
1479424325058171952,4,0
1479424325108282483,4,0
1479424325158366631,4,0
1479424325208432437,4,0
1479424325258505321,4,0
1479424325308616218,4,0
1479424325358698547,4,0
1479424325408783741,4,0
1479424325458871420,4,0
1479424325509223115,4,0
1479424325559058597,4,0
1479424325609106954,4,0
1479424325659230709,4,0
1479424325709295145,4,0
1479424325759380668,4,0
1479424325809458331,4,0
1479424325859612448,4,0
1479424325909636631,4,0
1479424325959729298,4,0
1479424326009810072,4,0
1479424326059905769,4,0
1479424326109946062,4,0
1479424326160105242,4,0
1479424326210134014,4,0
1479424326260216068,4,0
1479424326310283659,4,0
1479424326360384252,4,0
1479424326410504769,4,0
1479424326460650590,4,0
1479424326510656443,4,0
1479424326560737705,4,0
1479424326610818741,4,0
1479424326660880413,4,0
1479424326710999958,4,0
1479424326761066045,4,0
1479424326811151398,4,0
1479424326861379419,4,0
1479424326911322167,4,0
1479424326961645419,4,0
1479424327011614435,4,0
1479424327061611463,4,0
1479424327111632490,4,0
1479424327162067994,4,0
1479424327211832464,4,0
1479424327262160249,4,0
1479424327312068440,4,0
1479424327362130996,4,0
1479424327412234709,4,0
1479424327462244212,4,0
1479424327512311824,4,0
1479424327562405778,4,0
1479424327612489825,4,0
1479424327662633214,4,0
1479424327712653015,4,0
1479424327762741328,4,0
1479424327812826976,4,0
1479424327862907136,4,0
1479424327912984654,4,0
1479424327963071706,4,0
1479424328013161017,4,0
1479424328063270098,4,0
1479424328113387685,4,0
1479424328163447537,4,0
1479424328213537693,4,0
1479424328263639582,4,0
1479424328313708817,4,0
1479424328363790828,4,0
1479424328413924731,4,0
1479424328463975156,4,0
1479424328514030262,4,0
1479424328564128637,4,0
1479424328614208118,4,0
1479424328664303742,4,0
1479424328714367492,4,0
1479424328764468485,4,0
1479424328814538241,4,0
1479424328864725476,4,0
1479424328914704102,4,0
1479424328964780155,4,0
1479424329014867479,4,0
1479424329064964111,4,0
1479424329115058444,4,0
1479424329165116614,4,0
1479424329215192729,4,0
1479424329265520614,4,0
1479424329315372528,4,0
1479424329365847942,4,0
1479424329415635482,4,0
1479424329465635224,4,0
1479424329515962651,4,0
1479424329565825153,4,0
1479424329615991690,4,0
1479424329665971893,4,0
1479424329716057326,4,0
1479424329766160805,4,0
1479424329816232823,4,0
1479424329866284774,4,0
1479424329916411100,4,0
1479424329966490964,4,0
1479424330016619858,4,0
1479424330066652026,4,0
1479424330116772722,4,0
1479424330166859325,4,0
1479424330216886146,4,0
1479424330267015543,4,0
1479424330317089325,4,0
1479424330367181948,4,0
1479424330417242687,4,0
1479424330467346885,4,0
1479424330517387119,4,0
1479424330567519507,4,0
1479424330617631155,4,0
1479424330667650017,4,0
1479424330717740695,4,0
1479424330767802322,4,0
1479424330817922204,4,0
1479424330868018134,4,0
1479424330918112631,4,0
1479424330968171063,4,0
1479424331018237522,4,0
1479424331068324714,4,0
1479424331118414761,4,0
1479424331168515220,4,0
1479424331218634214,4,0
1479424331268706386,4,0
1479424331318766401,4,0
1479424331368827986,4,0
